Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
National,0,National,246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,42452,"$153,153.08","$27,432.99","$23,425.64"
National,0,National,247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,57028,"$104,658.35","$17,183.21","$13,287.06"
National,0,National,248,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH NON-DRUG-ELUTING STENT WITH MCC OR 4+ ARTERI,550,"$156,122.93","$27,280.65","$24,111.25"
National,0,National,249,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH NON-DRUG-ELUTING STENT WITHOUT MCC,552,"$91,865.85","$15,653.27","$12,575.77"
National,0,National,250,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT CORONARY ARTERY STENT WITH MCC,3692,"$120,105.13","$21,606.25","$18,525.89"
National,0,National,251,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT CORONARY ARTERY STENT WITHOUT MCC,3322,"$90,180.00","$14,536.28","$11,415.67"
National,0,National,252,OTHER VASCULAR PROCEDURES WITH MCC,21816,"$151,623.52","$31,706.58","$28,065.16"
National,0,National,253,OTHER VASCULAR PROCEDURES WITH CC,17496,"$119,624.18","$23,585.56","$20,051.97"
National,0,National,254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC,7014,"$82,628.92","$15,904.66","$12,663.11"
National,0,National,255,UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH MCC,1321,"$104,012.89","$23,286.25","$20,259.16"
National,0,National,256,UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH CC,1226,"$69,329.65","$14,257.50","$11,842.05"
National,0,National,257,UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITHOUT CC/MCC,62,"$43,186.47","$10,221.89","$8,268.48"
National,0,National,258,CARDIAC PACEMAKER DEVICE REPLACEMENT WITH MCC,604,"$124,645.79","$28,129.86","$24,599.64"
National,0,National,259,CARDIAC PACEMAKER DEVICE REPLACEMENT WITHOUT MCC,711,"$84,578.39","$17,591.66","$14,963.24"
National,0,National,260,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH MCC,2601,"$149,865.04","$33,041.88","$28,775.46"
National,0,National,261,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH CC,2500,"$87,847.30","$16,840.44","$14,320.74"
National,0,National,262,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITHOUT CC/MCC,755,"$74,527.87","$14,295.56","$11,842.63"
National,0,National,263,VEIN LIGATION AND STRIPPING,215,"$127,523.04","$23,425.54","$20,364.22"
National,0,National,264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,7216,"$135,539.67","$29,999.05","$26,083.44"
National,0,National,265,AICD LEAD PROCEDURES,421,"$159,325.13","$31,614.39","$27,145.85"
National,0,National,266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,21025,"$264,683.80","$58,883.19","$55,164.53"
National,0,National,267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,38633,"$204,550.53","$45,783.98","$42,706.40"
National,0,National,268,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITH MCC,2719,"$305,203.12","$68,372.46","$59,576.60"
National,0,National,269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,11382,"$167,926.11","$36,496.00","$31,765.70"
National,0,National,270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,16939,"$228,824.47","$48,649.33","$42,431.14"
National,0,National,271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,12089,"$154,415.81","$31,321.27","$26,757.64"
National,0,National,272,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC,4044,"$109,565.31","$23,069.87","$18,922.80"
National,0,National,273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,7507,"$185,646.85","$34,400.40","$30,459.70"
National,0,National,274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,44738,"$139,288.98","$26,470.35","$23,827.66"
National,0,National,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",84986,"$68,255.85","$14,332.13","$12,064.36"
National,0,National,281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",35112,"$45,088.51","$8,328.02","$6,356.37"
National,0,National,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",14827,"$38,317.52","$6,733.26","$4,652.06"
National,0,National,283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",9382,"$91,040.55","$18,235.85","$15,900.06"
National,0,National,284,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",702,"$35,345.19","$7,171.26","$5,271.36"
National,0,National,285,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITHOUT CC/MCC",171,"$24,325.47","$4,812.93","$3,112.83"
National,0,National,286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",38744,"$99,683.27","$20,371.26","$16,546.26"
National,0,National,287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",32202,"$58,607.11","$9,987.81","$7,414.88"
National,0,National,288,ACUTE AND SUBACUTE ENDOCARDITIS WITH MCC,1069,"$101,640.12","$23,825.44","$20,511.42"
National,0,National,289,ACUTE AND SUBACUTE ENDOCARDITIS WITH CC,560,"$62,000.66","$14,462.61","$11,833.97"
National,0,National,290,ACUTE AND SUBACUTE ENDOCARDITIS WITHOUT CC/MCC,37,"$36,903.03","$9,515.27","$7,400.76"
National,0,National,291,HEART FAILURE AND SHOCK WITH MCC,326048,"$51,194.17","$11,272.93","$9,395.83"
National,0,National,292,HEART FAILURE AND SHOCK WITH CC,14392,"$35,109.45","$8,224.43","$6,361.41"
National,0,National,293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,2385,"$24,066.56","$5,753.79","$4,238.54"
National,0,National,294,DEEP VEIN THROMBOPHLEBITIS WITH CC/MCC,186,"$54,665.24","$11,743.67","$9,763.54"
National,0,National,296,"CARDIAC ARREST, UNEXPLAINED WITH MCC",2842,"$78,979.30","$15,392.82","$13,317.42"
National,0,National,297,"CARDIAC ARREST, UNEXPLAINED WITH CC",257,"$37,822.16","$6,644.62","$5,322.44"
National,0,National,298,"CARDIAC ARREST, UNEXPLAINED WITHOUT CC/MCC",117,"$21,537.80","$4,705.50","$3,365.69"
National,0,National,299,PERIPHERAL VASCULAR DISORDERS WITH MCC,15022,"$66,451.10","$14,451.59","$12,095.27"
National,0,National,300,PERIPHERAL VASCULAR DISORDERS WITH CC,18430,"$45,139.80","$9,607.22","$7,623.65"
National,0,National,301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,4397,"$32,016.48","$6,861.57","$5,038.04"
National,0,National,302,ATHEROSCLEROSIS WITH MCC,2179,"$51,029.81","$11,388.59","$9,458.80"
National,0,National,303,ATHEROSCLEROSIS WITHOUT MCC,7279,"$31,813.17","$6,400.05","$4,693.22"
National,0,National,304,HYPERTENSION WITH MCC,11865,"$50,638.17","$10,602.98","$8,556.04"
National,0,National,305,HYPERTENSION WITHOUT MCC,21546,"$36,269.42","$6,806.10","$4,941.43"
National,0,National,306,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,3217,"$66,865.30","$15,083.33","$12,782.57"
National,0,National,307,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITHOUT MCC,2381,"$45,541.12","$8,817.48","$6,924.74"
National,0,National,308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,52504,"$50,225.28","$10,898.86","$8,893.63"
National,0,National,309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,60845,"$32,767.87","$6,814.71","$5,011.36"
National,0,National,310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,33154,"$25,430.14","$5,172.82","$3,282.17"
National,0,National,311,ANGINA PECTORIS,3004,"$36,014.42","$6,731.06","$5,038.56"
National,0,National,312,SYNCOPE AND COLLAPSE,51787,"$41,390.65","$7,960.08","$6,199.72"
National,0,National,313,CHEST PAIN,22242,"$35,880.59","$6,703.79","$5,025.46"
National,0,National,314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,32376,"$86,334.46","$19,895.71","$16,688.43"
National,0,National,315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,14564,"$43,590.39","$9,316.30","$7,143.62"
National,0,National,316,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,2006,"$33,600.60","$6,909.56","$4,919.27"
National,0,National,319,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITH MCC,1086,"$206,872.96","$42,886.53","$38,569.96"
National,0,National,320,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITHOUT MCC,386,"$118,542.85","$23,243.73","$19,674.25"
National,0,National,326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",8466,"$219,539.85","$50,475.41","$43,252.99"
National,0,National,327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",7970,"$116,609.92","$24,504.70","$19,492.00"
National,0,National,328,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",5680,"$78,436.30","$15,618.81","$11,839.98"
National,0,National,329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,30712,"$191,051.58","$43,055.88","$37,283.18"
National,0,National,330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,40152,"$105,454.44","$22,259.07","$17,980.49"
National,0,National,331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,20211,"$76,499.21","$15,103.91","$11,586.94"
National,0,National,332,RECTAL RESECTION WITH MCC,160,"$157,944.28","$35,961.52","$31,743.96"
National,0,National,333,RECTAL RESECTION WITH CC,539,"$98,331.27","$19,653.21","$15,848.46"
National,0,National,334,RECTAL RESECTION WITHOUT CC/MCC,505,"$77,302.60","$14,516.34","$11,247.65"
National,0,National,335,PERITONEAL ADHESIOLYSIS WITH MCC,4279,"$151,900.04","$34,028.89","$29,361.30"
National,0,National,336,PERITONEAL ADHESIOLYSIS WITH CC,7170,"$92,702.93","$19,623.95","$16,022.95"
National,0,National,337,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,2972,"$70,823.80","$14,262.45","$11,064.52"
National,0,National,338,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,624,"$105,311.71","$24,027.62","$20,315.21"
National,0,National,339,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,2141,"$73,359.17","$14,919.33","$11,130.58"
National,0,National,340,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,1498,"$54,745.11","$10,836.59","$7,732.80"
National,0,National,341,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,581,"$102,874.31","$21,243.34","$17,525.67"
National,0,National,342,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,1693,"$70,629.75","$12,608.67","$9,436.73"
National,0,National,343,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,1545,"$55,210.66","$9,782.18","$6,963.74"
National,0,National,344,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,882,"$117,345.87","$26,488.96","$23,111.16"
National,0,National,345,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,1626,"$69,207.21","$14,070.90","$11,342.69"
National,0,National,346,MINOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,759,"$59,094.81","$11,083.76","$8,100.19"
National,0,National,347,ANAL AND STOMAL PROCEDURES WITH MCC,792,"$105,559.18","$23,150.03","$19,929.75"
National,0,National,348,ANAL AND STOMAL PROCEDURES WITH CC,1691,"$60,526.10","$12,325.23","$9,910.61"
National,0,National,349,ANAL AND STOMAL PROCEDURES WITHOUT CC/MCC,690,"$47,798.29","$8,796.36","$6,679.86"
National,0,National,350,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH MCC,1266,"$113,023.12","$22,050.43","$19,221.48"
National,0,National,351,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH CC,2871,"$71,157.39","$12,858.18","$10,582.70"
National,0,National,352,INGUINAL AND FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC,1578,"$57,221.50","$10,062.19","$7,643.12"
National,0,National,353,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH MCC,2086,"$133,856.45","$27,735.00","$23,531.97"
National,0,National,354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,5076,"$80,814.55","$16,182.10","$12,662.80"
National,0,National,355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,3098,"$66,735.68","$12,464.47","$9,387.87"
National,0,National,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,6360,"$182,490.35","$39,528.55","$34,192.73"
National,0,National,357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,4260,"$100,572.33","$20,059.01","$16,628.43"
National,0,National,358,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,807,"$64,442.00","$12,794.71","$9,417.90"
National,0,National,368,MAJOR ESOPHAGEAL DISORDERS WITH MCC,6065,"$74,211.23","$17,010.00","$14,578.86"
National,0,National,369,MAJOR ESOPHAGEAL DISORDERS WITH CC,3788,"$45,476.42","$9,552.43","$7,550.61"
National,0,National,370,MAJOR ESOPHAGEAL DISORDERS WITHOUT CC/MCC,395,"$36,795.20","$6,874.86","$5,021.15"
National,0,National,371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,12245,"$68,654.42","$15,665.09","$13,123.44"
National,0,National,372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,15345,"$42,823.86","$9,239.19","$7,265.02"
National,0,National,373,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT CC/MCC,2733,"$31,467.53","$6,918.42","$4,912.63"
National,0,National,374,DIGESTIVE MALIGNANCY WITH MCC,11270,"$90,246.05","$20,275.04","$16,596.14"
National,0,National,375,DIGESTIVE MALIGNANCY WITH CC,9868,"$54,592.13","$11,265.39","$8,877.06"
National,0,National,376,DIGESTIVE MALIGNANCY WITHOUT CC/MCC,712,"$44,388.08","$8,503.03","$6,203.80"
National,0,National,377,GASTROINTESTINAL HEMORRHAGE WITH MCC,59321,"$75,533.66","$16,048.04","$13,880.03"
National,0,National,378,GASTROINTESTINAL HEMORRHAGE WITH CC,85376,"$44,022.63","$8,777.46","$6,903.35"
National,0,National,379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,7551,"$30,116.49","$6,050.80","$4,197.45"
National,0,National,380,COMPLICATED PEPTIC ULCER WITH MCC,4856,"$82,763.54","$17,077.94","$14,600.69"
National,0,National,381,COMPLICATED PEPTIC ULCER WITH CC,4974,"$49,707.14","$9,509.41","$7,511.05"
National,0,National,382,COMPLICATED PEPTIC ULCER WITHOUT CC/MCC,797,"$37,180.28","$7,284.15","$5,180.05"
National,0,National,383,UNCOMPLICATED PEPTIC ULCER WITH MCC,726,"$65,906.86","$12,374.16","$10,250.34"
National,0,National,384,UNCOMPLICATED PEPTIC ULCER WITHOUT MCC,2130,"$44,700.32","$8,107.52","$6,099.90"
National,0,National,385,INFLAMMATORY BOWEL DISEASE WITH MCC,2808,"$68,855.79","$16,114.48","$12,825.42"
National,0,National,386,INFLAMMATORY BOWEL DISEASE WITH CC,5926,"$43,783.32","$9,415.12","$6,874.06"
National,0,National,387,INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC,1924,"$31,398.29","$6,759.06","$4,570.08"
National,0,National,388,GASTROINTESTINAL OBSTRUCTION WITH MCC,17261,"$59,929.73","$13,554.99","$11,275.14"
National,0,National,389,GASTROINTESTINAL OBSTRUCTION WITH CC,36873,"$35,207.62","$7,459.85","$5,492.60"
National,0,National,390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,18787,"$26,075.24","$5,580.77","$3,546.21"
National,0,National,391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",34686,"$56,230.50","$12,033.52","$9,779.37"
National,0,National,392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",85966,"$36,759.21","$7,167.88","$5,226.16"
National,0,National,393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,23958,"$71,117.45","$15,969.82","$13,363.62"
National,0,National,394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,28989,"$42,734.47","$8,807.25","$6,761.55"
National,0,National,395,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,5533,"$30,849.91","$6,350.29","$4,388.21"
National,0,National,405,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC",3405,"$254,745.96","$59,722.76","$49,829.83"
National,0,National,406,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC",4507,"$142,227.13","$30,759.75","$23,870.82"
National,0,National,407,"PANCREAS, LIVER AND SHUNT PROCEDURES WITHOUT CC/MCC",1383,"$106,216.89","$22,252.38","$16,695.31"
National,0,National,408,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH MCC,720,"$173,837.71","$38,101.47","$32,541.06"
National,0,National,409,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH CC,696,"$97,424.82","$19,475.39","$16,163.44"
National,0,National,410,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITHOUT CC/M,220,"$81,914.27","$14,552.43","$11,513.46"
National,0,National,411,CHOLECYSTECTOMY WITH C.D.E. WITH MCC,118,"$147,167.48","$30,905.60","$26,880.91"
National,0,National,412,CHOLECYSTECTOMY WITH C.D.E. WITH CC,127,"$108,982.84","$19,331.39","$15,619.68"
National,0,National,413,CHOLECYSTECTOMY WITH C.D.E. WITHOUT CC/MCC,86,"$82,276.70","$15,258.94","$12,295.51"
National,0,National,414,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH MCC,1107,"$157,333.95","$33,959.64","$29,529.45"
National,0,National,415,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH CC,1570,"$90,885.71","$18,083.45","$14,762.61"
National,0,National,416,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITHOUT CC/MCC,641,"$66,455.20","$13,066.26","$10,331.03"
National,0,National,417,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC,10250,"$109,896.68","$21,164.00","$17,796.93"
National,0,National,418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC,17201,"$81,259.05","$14,317.40","$11,482.30"
National,0,National,419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC,8968,"$67,072.88","$11,450.78","$8,736.45"
National,0,National,420,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH MCC,645,"$146,332.86","$34,662.18","$29,145.33"
National,0,National,421,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH CC,545,"$83,669.60","$17,268.31","$14,155.11"
National,0,National,422,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITHOUT CC/MCC,140,"$72,764.39","$14,153.81","$10,784.94"
National,0,National,423,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH MCC,1355,"$183,262.47","$40,913.91","$35,393.71"
National,0,National,424,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH CC,588,"$104,496.49","$21,431.34","$17,925.36"
National,0,National,425,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITHOUT CC/MCC,79,"$82,643.80","$15,201.82","$11,182.23"
National,0,National,432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,17258,"$85,663.50","$18,548.01","$15,194.04"
National,0,National,433,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC,8961,"$46,982.55","$9,923.26","$7,771.81"
National,0,National,434,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITHOUT CC/MCC,368,"$32,250.59","$6,245.99","$4,647.35"
National,0,National,435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,12885,"$82,808.08","$17,066.48","$13,806.99"
National,0,National,436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,5541,"$53,606.23","$10,567.93","$8,208.99"
National,0,National,437,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITHOUT CC/MCC,407,"$42,404.49","$8,547.93","$5,881.28"
National,0,National,438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,10238,"$74,276.87","$15,933.51","$12,875.72"
National,0,National,439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,15446,"$39,866.36","$8,067.04","$5,787.97"
National,0,National,440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,6251,"$30,463.20","$5,914.89","$3,748.86"
National,0,National,441,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",16320,"$78,796.78","$18,445.14","$15,032.50"
National,0,National,442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",10393,"$42,522.08","$9,203.90","$7,040.82"
National,0,National,443,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITHOUT CC/MCC",1296,"$33,964.07","$6,911.15","$4,735.75"
National,0,National,444,DISORDERS OF THE BILIARY TRACT WITH MCC,12382,"$75,332.00","$15,737.55","$12,953.95"
National,0,National,445,DISORDERS OF THE BILIARY TRACT WITH CC,15248,"$52,457.85","$9,997.29","$7,805.24"
National,0,National,446,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,5002,"$40,709.73","$7,495.30","$5,501.38"
National,0,National,453,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH MCC,4180,"$389,387.53","$86,138.26","$76,888.17"
National,0,National,454,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,21399,"$253,683.52","$54,809.19","$46,233.23"
National,0,National,455,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC,19310,"$184,197.01","$40,562.66","$34,000.68"
National,0,National,456,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",1464,"$387,171.68","$86,466.83","$76,013.17"
National,0,National,457,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",3471,"$258,776.14","$59,128.29","$51,002.26"
National,0,National,458,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",933,"$181,540.07","$42,968.44","$36,384.87"
National,0,National,459,SPINAL FUSION EXCEPT CERVICAL WITH MCC,3342,"$265,254.80","$59,046.70","$51,567.86"
National,0,National,460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,33559,"$150,155.72","$33,593.01","$27,960.11"
National,0,National,461,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITH MCC,168,"$271,869.72","$59,083.77","$51,082.49"
National,0,National,462,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITHOUT MCC,2206,"$116,080.36","$27,308.32","$21,283.51"
National,0,National,463,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,4414,"$207,376.42","$48,582.03","$42,152.11"
National,0,National,464,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,6323,"$123,440.78","$26,769.62","$22,269.20"
National,0,National,465,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,1798,"$79,067.26","$17,053.77","$13,543.18"
National,0,National,466,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC,4854,"$202,013.08","$44,339.15","$39,599.20"
National,0,National,467,REVISION OF HIP OR KNEE REPLACEMENT WITH CC,19001,"$140,166.86","$29,111.36","$25,144.00"
National,0,National,468,REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC,14503,"$108,905.56","$23,045.63","$19,535.31"
National,0,National,469,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITH MCC OR TOTA,5928,"$138,180.95","$28,126.76","$24,536.34"
National,0,National,470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,89181,"$79,975.16","$15,962.88","$12,918.26"
National,0,National,471,CERVICAL SPINAL FUSION WITH MCC,3215,"$220,727.96","$46,261.80","$40,503.54"
National,0,National,472,CERVICAL SPINAL FUSION WITH CC,13787,"$128,788.58","$26,941.30","$22,086.05"
