SalesKey,OrderDate,CustomerKey,TerritoryRegion,OrderNumber,LineNumber,Quantity,Price
313,2020-06-21,12917,Northwest,SO46547,1,1.0000,3578.2700
310,2020-06-21,12418,Northwest,SO46548,1,1.0000,3578.2700
313,2020-06-21,12452,Northwest,SO46549,1,1.0000,3578.2700
350,2020-06-21,26097,Southwest,SO46550,1,1.0000,3374.9900
330,2020-06-21,14914,Southwest,SO46551,1,1.0000,699.0982
328,2020-06-21,15017,Southwest,SO46552,1,1.0000,699.0982
310,2020-06-22,12904,Southwest,SO46557,1,1.0000,3578.2700
314,2020-06-22,12184,Northwest,SO46558,1,1.0000,3578.2700
310,2020-06-22,12762,Southwest,SO46559,1,1.0000,3578.2700
344,2020-06-22,26096,Southwest,SO46560,1,1.0000,3399.9900
311,2020-06-23,12769,Northwest,SO46565,1,1.0000,3578.2700
311,2020-06-23,12789,Southwest,SO46566,1,1.0000,3578.2700
313,2020-06-23,12707,Northwest,SO46567,1,1.0000,3578.2700
312,2020-06-23,12761,Northwest,SO46568,1,1.0000,3578.2700
312,2020-06-24,12450,Southwest,SO46569,1,1.0000,3578.2700
311,2020-06-25,12913,Northwest,SO46577,1,1.0000,3578.2700
314,2020-06-25,12178,Northwest,SO46578,1,1.0000,3578.2700
311,2020-06-25,12186,Southwest,SO46579,1,1.0000,3578.2700
310,2020-06-25,12187,Southwest,SO46580,1,1.0000,3578.2700
314,2020-06-25,12188,Southwest,SO46581,1,1.0000,3578.2700
314,2020-06-25,12207,Northwest,SO46582,1,1.0000,3578.2700
313,2020-06-26,12364,Northwest,SO46586,1,1.0000,3578.2700
314,2020-06-26,12448,Northwest,SO46587,1,1.0000,3578.2700
310,2020-06-27,12773,Northwest,SO46591,1,1.0000,3578.2700
314,2020-06-27,12912,Northwest,SO46593,1,1.0000,3578.2700
310,2020-06-28,12206,Southwest,SO46599,1,1.0000,3578.2700
345,2020-06-28,26098,Southwest,SO46601,1,1.0000,3399.9900
373,2020-06-29,13062,Northwest,SO46679,1,1.0000,2181.5625
377,2020-06-30,12947,Southwest,SO46685,1,1.0000,2181.5625
369,2020-06-30,12929,Northwest,SO46688,1,1.0000,2443.3500
369,2020-06-30,13032,Southwest,SO46689,1,1.0000,2443.3500
368,2020-06-30,13039,Southwest,SO46690,1,1.0000,2443.3500
368,2020-06-30,13142,Southwest,SO46691,1,1.0000,2443.3500
369,2020-06-30,13208,Southwest,SO46692,1,1.0000,2443.3500
373,2020-06-30,13210,Southwest,SO46693,1,1.0000,2181.5625
373,2020-06-30,13220,Southwest,SO46694,1,1.0000,2181.5625
370,2020-07-01,13059,Southwest,SO46704,1,1.0000,2443.3500
370,2020-07-01,13085,Northwest,SO46705,1,1.0000,2443.3500
337,2020-07-01,15199,Southwest,SO46707,1,1.0000,782.9900
368,2020-07-02,13093,Northwest,SO46714,1,1.0000,2443.3500
368,2020-07-03,12918,Southwest,SO46723,1,1.0000,2443.3500
385,2020-07-04,13992,Southwest,SO46732,1,1.0000,1000.4375
375,2020-07-04,13060,Southwest,SO46734,1,1.0000,2181.5625
371,2020-07-04,13226,Northwest,SO46735,1,1.0000,2181.5625
379,2020-07-05,12980,Northwest,SO46740,1,1.0000,2181.5625
369,2020-07-06,13056,Northwest,SO46745,1,1.0000,2443.3500
368,2020-07-06,13057,Southwest,SO46746,1,1.0000,2443.3500
360,2020-07-06,26127,Northwest,SO46747,1,1.0000,2049.0982
360,2020-07-06,26252,Southwest,SO46748,1,1.0000,2049.0982
377,2020-07-07,12934,Southwest,SO46751,1,1.0000,2181.5625
383,2020-07-07,13993,Southwest,SO46756,1,1.0000,1000.4375
354,2020-07-08,26174,Northwest,SO46757,1,1.0000,2071.4196
387,2020-07-08,13986,Southwest,SO46760,1,1.0000,1000.4375
368,2020-07-08,13063,Northwest,SO46762,1,1.0000,2443.3500
375,2020-07-08,13202,Southwest,SO46763,1,1.0000,2181.5625
360,2020-07-08,26238,Southwest,SO46764,1,1.0000,2049.0982
333,2020-07-08,15191,Southwest,SO46765,1,1.0000,782.9900
377,2020-07-09,13068,Southwest,SO46771,1,1.0000,2181.5625
375,2020-07-09,13161,Northwest,SO46772,1,1.0000,2181.5625
371,2020-07-09,13173,Northwest,SO46773,1,1.0000,2181.5625
375,2020-07-09,13225,Southwest,SO46774,1,1.0000,2181.5625
352,2020-07-09,26249,Northwest,SO46775,1,1.0000,2071.4196
379,2020-07-10,12942,Southwest,SO46780,1,1.0000,2181.5625
379,2020-07-10,12949,Northwest,SO46781,1,1.0000,2181.5625
371,2020-07-10,12975,Southwest,SO46782,1,1.0000,2181.5625
375,2020-07-10,13178,Northwest,SO46784,1,1.0000,2181.5625
373,2020-07-10,13190,Southwest,SO46785,1,1.0000,2181.5625
354,2020-07-10,26201,Southwest,SO46786,1,1.0000,2071.4196
333,2020-07-10,15195,Southwest,SO46787,1,1.0000,782.9900
379,2020-07-11,12930,Northwest,SO46790,1,1.0000,2181.5625
369,2020-07-11,13016,Northwest,SO46791,1,1.0000,2443.3500
373,2020-07-11,13083,Northwest,SO46792,1,1.0000,2181.5625
375,2020-07-11,13214,Northwest,SO46793,1,1.0000,2181.5625
362,2020-07-11,26234,Southwest,SO46795,1,1.0000,2049.0982
360,2020-07-11,26247,Southwest,SO46796,1,1.0000,2049.0982
370,2020-07-12,13019,Southwest,SO46800,1,1.0000,2443.3500
337,2020-07-12,15188,Northwest,SO46802,1,1.0000,782.9900
373,2020-07-13,13055,Northwest,SO46805,1,1.0000,2181.5625
369,2020-07-14,12941,Northwest,SO46811,1,1.0000,2443.3500
371,2020-07-14,13069,Northwest,SO46812,1,1.0000,2181.5625
379,2020-07-14,13152,Southwest,SO46813,1,1.0000,2181.5625
371,2020-07-14,13165,Southwest,SO46814,1,1.0000,2181.5625
370,2020-07-14,13230,Northwest,SO46816,1,1.0000,2443.3500
356,2020-07-14,26121,Southwest,SO46817,1,1.0000,2071.4196
325,2020-07-15,15155,Southwest,SO46822,1,1.0000,782.9900
323,2020-07-15,15193,Southwest,SO46823,1,1.0000,782.9900
385,2020-07-16,13990,Northwest,SO46828,1,1.0000,1000.4375
369,2020-07-16,13066,Northwest,SO46831,1,1.0000,2443.3500
379,2020-07-16,12923,Southwest,SO46834,1,1.0000,2181.5625
381,2020-07-17,14003,Northwest,SO46837,1,1.0000,1000.4375
375,2020-07-17,12922,Southwest,SO46838,1,1.0000,2181.5625
369,2020-07-17,13058,Southwest,SO46840,1,1.0000,2443.3500
371,2020-07-17,13174,Northwest,SO46841,1,1.0000,2181.5625
321,2020-07-17,15166,Southwest,SO46842,1,1.0000,782.9900
370,2020-07-18,13221,Southwest,SO46850,1,1.0000,2443.3500
333,2020-07-18,15194,Southwest,SO46852,1,1.0000,782.9900
370,2020-07-19,12935,Southwest,SO46856,1,1.0000,2443.3500
371,2020-07-19,13064,Northwest,SO46857,1,1.0000,2181.5625
370,2020-07-19,13067,Northwest,SO46858,1,1.0000,2443.3500
370,2020-07-19,13205,Southwest,SO46859,1,1.0000,2443.3500
369,2020-07-20,12981,Southwest,SO46866,1,1.0000,2443.3500
377,2020-07-20,13029,Northwest,SO46867,1,1.0000,2181.5625
369,2020-07-20,13189,Southwest,SO46868,1,1.0000,2443.3500
370,2020-07-22,12926,Southwest,SO46877,1,1.0000,2443.3500
379,2020-07-22,13224,Northwest,SO46879,1,1.0000,2181.5625
335,2020-07-22,15167,Northwest,SO46880,1,1.0000,782.9900
352,2020-07-22,26241,Southwest,SO46883,1,1.0000,2071.4196
368,2020-07-24,12921,Southwest,SO46890,1,1.0000,2443.3500
370,2020-07-24,13086,Northwest,SO46892,1,1.0000,2443.3500
356,2020-07-24,26120,Southwest,SO46894,1,1.0000,2071.4196
354,2020-07-24,26183,Southwest,SO46895,1,1.0000,2071.4196
333,2020-07-24,15189,Northwest,SO46896,1,1.0000,782.9900
381,2020-07-25,13999,Southwest,SO46899,1,1.0000,1000.4375
368,2020-07-26,12950,Northwest,SO46906,1,1.0000,2443.3500
368,2020-07-26,13087,Northwest,SO46907,1,1.0000,2443.3500
377,2020-07-27,13177,Northwest,SO46912,1,1.0000,2181.5625
375,2020-07-27,13212,Southwest,SO46913,1,1.0000,2181.5625
356,2020-07-27,26245,Southwest,SO46914,1,1.0000,2071.4196
362,2020-07-27,26276,Northwest,SO46915,1,1.0000,2049.0982
329,2020-07-27,15196,Southwest,SO46916,1,1.0000,782.9900
368,2020-07-28,13088,Northwest,SO46922,1,1.0000,2443.3500
369,2020-07-28,13176,Southwest,SO46923,1,1.0000,2443.3500
375,2020-07-28,13203,Northwest,SO46924,1,1.0000,2181.5625
370,2020-07-29,13246,Southwest,SO47068,1,1.0000,2443.3500
383,2020-07-29,14017,Southwest,SO47069,1,1.0000,1000.4375
387,2020-07-29,14025,Northwest,SO47070,1,1.0000,1000.4375
362,2020-07-29,26293,Northwest,SO47074,1,1.0000,2049.0982
375,2020-07-30,13248,Northwest,SO47078,1,1.0000,2181.5625
375,2020-07-30,13359,Southwest,SO47079,1,1.0000,2181.5625
360,2020-07-30,26302,Southwest,SO47080,1,1.0000,2049.0982
341,2020-07-30,15203,Southwest,SO47081,1,1.0000,782.9900
323,2020-07-30,15254,Southeast,SO47082,1,1.0000,782.9900
329,2020-07-30,15288,Southwest,SO47083,1,1.0000,782.9900
373,2020-07-31,13378,Southwest,SO47086,1,1.0000,2181.5625
377,2020-07-31,13383,Northwest,SO47087,1,1.0000,2181.5625
369,2020-07-31,13274,Northwest,SO47088,1,1.0000,2443.3500
341,2020-07-31,15284,Southwest,SO47089,1,1.0000,782.9900
369,2020-08-01,13380,Southwest,SO47093,1,1.0000,2443.3500
354,2020-08-01,26283,Southwest,SO47096,1,1.0000,2071.4196
370,2020-08-02,13424,Northwest,SO47102,1,1.0000,2443.3500
368,2020-08-02,13369,Northwest,SO47103,1,1.0000,2443.3500
379,2020-08-02,13279,Southwest,SO47104,1,1.0000,2181.5625
371,2020-08-02,13319,Northwest,SO47105,1,1.0000,2181.5625
343,2020-08-03,15255,Southwest,SO47113,1,1.0000,782.9900
381,2020-08-04,14006,Southwest,SO47120,1,1.0000,1000.4375
371,2020-08-04,13362,Southwest,SO47122,1,1.0000,2181.5625
371,2020-08-04,13384,Northwest,SO47124,1,1.0000,2181.5625
375,2020-08-04,13325,Southwest,SO47125,1,1.0000,2181.5625
371,2020-08-04,13326,Southwest,SO47126,1,1.0000,2181.5625
371,2020-08-05,13243,Northwest,SO47131,1,1.0000,2181.5625
375,2020-08-05,13283,Northwest,SO47132,1,1.0000,2181.5625
379,2020-08-05,13357,Southwest,SO47133,1,1.0000,2181.5625
354,2020-08-05,26296,Northwest,SO47134,1,1.0000,2071.4196
371,2020-08-05,13348,Southwest,SO47137,1,1.0000,2181.5625
375,2020-08-06,13238,Southwest,SO47139,1,1.0000,2181.5625
356,2020-08-06,26290,Southwest,SO47140,1,1.0000,2071.4196
375,2020-08-07,13324,Southwest,SO47147,1,1.0000,2181.5625
360,2020-08-09,26280,Southwest,SO47158,1,1.0000,2049.0982
362,2020-08-09,26300,Southwest,SO47159,1,1.0000,2049.0982
375,2020-08-10,13419,Northwest,SO47167,1,1.0000,2181.5625
377,2020-08-10,13286,Northwest,SO47168,1,1.0000,2181.5625
352,2020-08-10,26281,Southwest,SO47169,1,1.0000,2071.4196
381,2020-08-11,14022,Northwest,SO47177,1,1.0000,1000.4375
383,2020-08-11,14026,Northwest,SO47178,1,1.0000,1000.4375
370,2020-08-11,13287,Southwest,SO47180,1,1.0000,2443.3500
368,2020-08-11,13329,Southwest,SO47181,1,1.0000,2443.3500
354,2020-08-11,26298,Northwest,SO47182,1,1.0000,2071.4196
335,2020-08-11,15200,Southwest,SO47183,1,1.0000,782.9900
379,2020-08-12,13382,Southwest,SO47191,1,1.0000,2181.5625
377,2020-08-12,13269,Northwest,SO47194,1,1.0000,2181.5625
371,2020-08-12,13355,Northwest,SO47195,1,1.0000,2181.5625
362,2020-08-12,26286,Southwest,SO47196,1,1.0000,2049.0982
373,2020-08-13,13247,Southwest,SO47200,1,1.0000,2181.5625
356,2020-08-13,26277,Northwest,SO47201,1,1.0000,2071.4196
356,2020-08-13,26285,Northwest,SO47202,1,1.0000,2071.4196
352,2020-08-14,26301,Southwest,SO47205,1,1.0000,2071.4196
333,2020-08-14,15256,Southwest,SO47206,1,1.0000,782.9900
360,2020-08-15,26299,Northwest,SO47216,1,1.0000,2049.0982
375,2020-08-16,13277,Northwest,SO47225,1,1.0000,2181.5625
368,2020-08-16,13314,Southwest,SO47226,1,1.0000,2443.3500
375,2020-08-16,13237,Southwest,SO47228,1,1.0000,2181.5625
358,2020-08-16,26295,Northwest,SO47229,1,1.0000,2049.0982
385,2020-08-17,14023,Southwest,SO47236,1,1.0000,1000.4375
371,2020-08-18,13292,Northwest,SO47247,1,1.0000,2181.5625
375,2020-08-18,13340,Southwest,SO47248,1,1.0000,2181.5625
377,2020-08-18,13346,Northwest,SO47249,1,1.0000,2181.5625
333,2020-08-19,15276,Southwest,SO47254,1,1.0000,782.9900
377,2020-08-19,13298,Southwest,SO47258,1,1.0000,2181.5625
375,2020-08-19,13351,Northwest,SO47259,1,1.0000,2181.5625
375,2020-08-19,13233,Northwest,SO47260,1,1.0000,2181.5625
362,2020-08-19,26305,Northwest,SO47261,1,1.0000,2049.0982
375,2020-08-20,13250,Southwest,SO47265,1,1.0000,2181.5625
368,2020-08-21,13420,Southwest,SO47273,1,1.0000,2443.3500
343,2020-08-21,15289,Southwest,SO47276,1,1.0000,782.9900
368,2020-08-22,13402,Southwest,SO47284,1,1.0000,2443.3500
375,2020-08-22,13280,Northwest,SO47287,1,1.0000,2181.5625
373,2020-08-22,13353,Northwest,SO47288,1,1.0000,2181.5625
360,2020-08-22,26297,Northwest,SO47289,1,1.0000,2049.0982
387,2020-08-23,14005,Southwest,SO47295,1,1.0000,1000.4375
385,2020-08-23,14024,Southwest,SO47296,1,1.0000,1000.4375
377,2020-08-23,13385,Northwest,SO47297,1,1.0000,2181.5625
371,2020-08-23,13403,Northwest,SO47298,1,1.0000,2181.5625
369,2020-08-23,13425,Northwest,SO47299,1,1.0000,2443.3500
358,2020-08-23,26292,Northwest,SO47301,1,1.0000,2049.0982
377,2020-08-24,13316,Southwest,SO47309,1,1.0000,2181.5625
354,2020-08-24,26303,Southwest,SO47310,1,1.0000,2071.4196
333,2020-08-24,15252,Northwest,SO47311,1,1.0000,782.9900
333,2020-08-24,15280,Southwest,SO47312,1,1.0000,782.9900
369,2020-08-25,13361,Northwest,SO47316,1,1.0000,2443.3500
375,2020-08-25,13273,Southwest,SO47318,1,1.0000,2181.5625
370,2020-08-25,13299,Southwest,SO47319,1,1.0000,2443.3500
377,2020-08-25,13315,Southwest,SO47320,1,1.0000,2181.5625
373,2020-08-25,13354,Northwest,SO47321,1,1.0000,2181.5625
343,2020-08-25,15287,Northwest,SO47322,1,1.0000,782.9900
377,2020-08-26,13400,Southwest,SO47324,1,1.0000,2181.5625
373,2020-08-26,13278,Southwest,SO47325,1,1.0000,2181.5625
379,2020-08-26,13288,Southwest,SO47326,1,1.0000,2181.5625
377,2020-08-26,13304,Northwest,SO47327,1,1.0000,2181.5625
379,2020-08-27,13367,Northwest,SO47329,1,1.0000,2181.5625
369,2020-08-28,13401,Southwest,SO47340,1,1.0000,2443.3500
360,2020-08-28,26304,Northwest,SO47342,1,1.0000,2049.0982
356,2020-08-29,26320,Southwest,SO47461,1,1.0000,2071.4196
341,2020-09-01,15303,Southwest,SO47465,1,1.0000,782.9900
371,2020-09-01,13446,Southwest,SO47467,1,1.0000,2181.5625
379,2020-09-02,13438,Northwest,SO47472,1,1.0000,2181.5625
379,2020-09-05,13426,Southwest,SO47488,1,1.0000,2181.5625
352,2020-09-08,26307,Southwest,SO47505,1,1.0000,2071.4196
354,2020-09-08,26324,Northwest,SO47506,1,1.0000,2071.4196
333,2020-09-08,15311,Northwest,SO47507,1,1.0000,782.9900
354,2020-09-09,26308,Northwest,SO47515,1,1.0000,2071.4196
362,2020-09-09,26309,Southwest,SO47516,1,1.0000,2049.0982
343,2020-09-09,15308,Southwest,SO47517,1,1.0000,782.9900
387,2020-09-10,14089,Southwest,SO47522,1,1.0000,1000.4375
371,2020-09-10,13443,Northwest,SO47523,1,1.0000,2181.5625
377,2020-09-11,13429,Southwest,SO47529,1,1.0000,2181.5625
329,2020-09-11,15312,Southwest,SO47530,1,1.0000,782.9900
339,2020-09-11,15325,Northwest,SO47531,1,1.0000,782.9900
385,2020-09-12,14083,Northwest,SO47535,1,1.0000,1000.4375
387,2020-09-12,14088,Northwest,SO47536,1,1.0000,1000.4375
371,2020-09-12,13436,Northwest,SO47537,1,1.0000,2181.5625
379,2020-09-12,13449,Northwest,SO47538,1,1.0000,2181.5625
362,2020-09-12,26326,Southwest,SO47540,1,1.0000,2049.0982
341,2020-09-12,15314,Southwest,SO47541,1,1.0000,782.9900
337,2020-09-13,15290,Northwest,SO47550,1,1.0000,782.9900
377,2020-09-14,13431,Northwest,SO47557,1,1.0000,2181.5625
321,2020-09-15,15328,Southwest,SO47561,1,1.0000,782.9900
369,2020-09-17,13435,Southwest,SO47573,1,1.0000,2443.3500
362,2020-09-17,26315,Southwest,SO47575,1,1.0000,2049.0982
389,2020-09-18,14080,Northwest,SO47580,1,1.0000,1000.4375
373,2020-09-18,13433,Southwest,SO47582,1,1.0000,2181.5625
379,2020-09-18,13442,Northwest,SO47583,1,1.0000,2181.5625
329,2020-09-18,15320,Northwest,SO47585,1,1.0000,782.9900
327,2020-09-18,15322,Northwest,SO47586,1,1.0000,782.9900
383,2020-09-19,14036,Northwest,SO47589,1,1.0000,1000.4375
356,2020-09-19,26312,Northwest,SO47590,1,1.0000,2071.4196
360,2020-09-19,26313,Southwest,SO47591,1,1.0000,2049.0982
358,2020-09-20,26306,Southwest,SO47598,1,1.0000,2049.0982
362,2020-09-20,26327,Southwest,SO47599,1,1.0000,2049.0982
389,2020-09-22,14081,Southwest,SO47607,1,1.0000,1000.4375
352,2020-09-22,26322,Northwest,SO47608,1,1.0000,2071.4196
335,2020-09-22,15309,Southwest,SO47609,1,1.0000,782.9900
387,2020-09-23,14037,Southwest,SO47613,1,1.0000,1000.4375
331,2020-09-23,15302,Southwest,SO47614,1,1.0000,782.9900
343,2020-09-23,15329,Southwest,SO47615,1,1.0000,782.9900
385,2020-09-24,14044,Southwest,SO47621,1,1.0000,1000.4375
354,2020-09-25,26311,Northwest,SO47630,1,1.0000,2071.4196
352,2020-09-25,26325,Northwest,SO47631,1,1.0000,2071.4196
371,2020-09-26,13447,Southwest,SO47637,1,1.0000,2181.5625
362,2020-09-26,26319,Southwest,SO47638,1,1.0000,2049.0982
329,2020-09-26,15321,Southwest,SO47639,1,1.0000,782.9900
354,2020-09-27,26317,Northwest,SO47640,1,1.0000,2071.4196
369,2020-09-30,13452,Southwest,SO47732,1,1.0000,2443.3500
375,2020-09-30,13461,Southwest,SO47733,1,1.0000,2181.5625
333,2020-09-30,15333,Southwest,SO47734,1,1.0000,782.9900
325,2020-09-30,15337,Southwest,SO47740,1,1.0000,782.9900
337,2020-09-30,15343,Southwest,SO47741,1,1.0000,782.9900
352,2020-10-01,26485,Northwest,SO47748,1,1.0000,2071.4196
389,2020-10-02,14104,Southwest,SO47754,1,1.0000,1000.4375
371,2020-10-02,13482,Southwest,SO47760,1,1.0000,2181.5625
352,2020-10-03,26330,Northwest,SO47762,1,1.0000,2071.4196
360,2020-10-04,26343,Northwest,SO47765,1,1.0000,2049.0982
358,2020-10-04,26329,Southwest,SO47766,1,1.0000,2049.0982
325,2020-10-05,15345,Southwest,SO47773,1,1.0000,782.9900
333,2020-10-05,15346,Southwest,SO47774,1,1.0000,782.9900
381,2020-10-06,14105,Southwest,SO47780,1,1.0000,1000.4375
375,2020-10-08,13453,Southwest,SO47789,1,1.0000,2181.5625
341,2020-10-10,15348,Northwest,SO47806,1,1.0000,782.9900
383,2020-10-11,14098,Northwest,SO47813,1,1.0000,1000.4375
360,2020-10-11,26338,Southwest,SO47814,1,1.0000,2049.0982
325,2020-10-11,15364,Northwest,SO47818,1,1.0000,782.9900
369,2020-10-13,13478,Northwest,SO47832,1,1.0000,2443.3500
371,2020-10-14,13456,Northwest,SO47838,1,1.0000,2181.5625
362,2020-10-14,26490,Southwest,SO47841,1,1.0000,2049.0982
323,2020-10-14,15338,Southwest,SO47842,1,1.0000,782.9900
333,2020-10-14,15339,Southwest,SO47843,1,1.0000,782.9900
358,2020-10-15,26328,Southwest,SO47848,1,1.0000,2049.0982
323,2020-10-15,15342,Southwest,SO47849,1,1.0000,782.9900
321,2020-10-15,15350,Northwest,SO47850,1,1.0000,782.9900
358,2020-10-16,26331,Northwest,SO47851,1,1.0000,2049.0982
354,2020-10-16,26342,Southwest,SO47852,1,1.0000,2071.4196
362,2020-10-16,26487,Northwest,SO47853,1,1.0000,2049.0982
321,2020-10-16,15341,Southwest,SO47854,1,1.0000,782.9900
352,2020-10-17,26339,Northwest,SO47860,1,1.0000,2071.4196
323,2020-10-17,15351,Northwest,SO47863,1,1.0000,782.9900
373,2020-10-18,13462,Northwest,SO47874,1,1.0000,2181.5625
375,2020-10-19,13464,Southwest,SO47882,1,1.0000,2181.5625
352,2020-10-19,26481,Southwest,SO47883,1,1.0000,2071.4196
358,2020-10-20,26344,Southwest,SO47894,1,1.0000,2049.0982
333,2020-10-20,15347,Southwest,SO47895,1,1.0000,782.9900
360,2020-10-23,26351,Southwest,SO47915,1,1.0000,2049.0982
379,2020-10-24,13468,Northwest,SO47922,1,1.0000,2181.5625
358,2020-10-24,26486,Southwest,SO47923,1,1.0000,2049.0982
385,2020-10-26,14106,Southwest,SO47934,1,1.0000,1000.4375
387,2020-10-28,14109,Southwest,SO47947,1,1.0000,1000.4375
369,2020-10-28,13450,Northwest,SO47948,1,1.0000,2443.3500
377,2020-10-28,13477,Southwest,SO47949,1,1.0000,2181.5625
356,2020-10-28,26484,Southwest,SO47950,1,1.0000,2071.4196
389,2020-10-29,14095,Southwest,SO47957,1,1.0000,1000.4375
329,2020-10-29,15349,Southwest,SO47958,1,1.0000,782.9900
370,2020-10-30,13657,Northwest,SO48094,1,1.0000,2443.3500
329,2020-10-30,15398,Southwest,SO48096,1,1.0000,782.9900
356,2020-11-01,26546,Southwest,SO48100,1,1.0000,2071.4196
356,2020-11-02,26513,Northwest,SO48105,1,1.0000,2071.4196
369,2020-11-03,13489,Northwest,SO48109,1,1.0000,2443.3500
383,2020-11-04,14112,Southwest,SO48111,1,1.0000,1000.4375
371,2020-11-04,13712,Northwest,SO48112,1,1.0000,2181.5625
325,2020-11-05,15388,Southwest,SO48120,1,1.0000,782.9900
389,2020-11-06,14239,Southwest,SO48125,1,1.0000,1000.4375
387,2020-11-06,14115,Northwest,SO48126,1,1.0000,1000.4375
352,2020-11-06,26534,Southwest,SO48128,1,1.0000,2071.4196
352,2020-11-07,26521,Northwest,SO48132,1,1.0000,2071.4196
331,2020-11-08,15374,Southwest,SO48140,1,1.0000,782.9900
362,2020-11-09,26491,Northwest,SO48145,1,1.0000,2049.0982
352,2020-11-10,26536,Southwest,SO48152,1,1.0000,2071.4196
362,2020-11-10,26575,Southwest,SO48153,1,1.0000,2049.0982
369,2020-11-11,13714,Northwest,SO48162,1,1.0000,2443.3500
368,2020-11-12,13484,Southwest,SO48166,1,1.0000,2443.3500
362,2020-11-12,26539,Southwest,SO48167,1,1.0000,2049.0982
377,2020-11-13,13653,Northwest,SO48169,1,1.0000,2181.5625
369,2020-11-13,13658,Northwest,SO48172,1,1.0000,2443.3500
375,2020-11-13,13704,Northwest,SO48173,1,1.0000,2181.5625
354,2020-11-14,26545,Southwest,SO48175,1,1.0000,2071.4196
337,2020-11-14,15379,Southwest,SO48176,1,1.0000,782.9900
370,2020-11-15,13705,Northwest,SO48181,1,1.0000,2443.3500
360,2020-11-15,26600,Southwest,SO48182,1,1.0000,2049.0982
325,2020-11-16,15371,Northwest,SO48189,1,1.0000,782.9900
377,2020-11-17,13702,Southwest,SO48192,1,1.0000,2181.5625
352,2020-11-17,26499,Southwest,SO48193,1,1.0000,2071.4196
358,2020-11-18,26537,Northwest,SO48200,1,1.0000,2049.0982
356,2020-11-18,26601,Southwest,SO48201,1,1.0000,2071.4196
362,2020-11-19,26509,Northwest,SO48205,1,1.0000,2049.0982
352,2020-11-19,26538,Southwest,SO48206,1,1.0000,2071.4196
321,2020-11-19,15369,Northwest,SO48209,1,1.0000,782.9900
325,2020-11-20,15380,Northwest,SO48217,1,1.0000,782.9900
354,2020-11-21,26511,Southwest,SO48219,1,1.0000,2071.4196
337,2020-11-21,15365,Southwest,SO48221,1,1.0000,782.9900
381,2020-11-22,14116,Northwest,SO48222,1,1.0000,1000.4375
383,2020-11-22,14120,Southwest,SO48223,1,1.0000,1000.4375
354,2020-11-22,26581,Northwest,SO48224,1,1.0000,2071.4196
354,2020-11-23,26510,Southwest,SO48229,1,1.0000,2071.4196
360,2020-11-23,26530,Northwest,SO48230,1,1.0000,2049.0982
362,2020-11-23,26579,Southwest,SO48231,1,1.0000,2049.0982
331,2020-11-23,15396,Northwest,SO48232,1,1.0000,782.9900
321,2020-11-23,15367,Northwest,SO48235,1,1.0000,782.9900
373,2020-11-24,13700,Southwest,SO48239,1,1.0000,2181.5625
360,2020-11-24,26520,Northwest,SO48241,1,1.0000,2049.0982
356,2020-11-24,26532,Southwest,SO48242,1,1.0000,2071.4196
337,2020-11-25,15394,Southwest,SO48249,1,1.0000,782.9900
383,2020-11-26,14117,Northwest,SO48254,1,1.0000,1000.4375
385,2020-11-26,14240,Northwest,SO48256,1,1.0000,1000.4375
370,2020-11-27,13713,Northwest,SO48266,1,1.0000,2443.3500
381,2020-11-29,14121,Northwest,SO48279,1,1.0000,1000.4375
377,2020-11-29,13487,Southwest,SO48280,1,1.0000,2181.5625
371,2020-11-29,13492,Southwest,SO48281,1,1.0000,2181.5625
362,2020-11-29,26540,Southwest,SO48282,1,1.0000,2049.0982
323,2020-11-29,15389,Southwest,SO48283,1,1.0000,782.9900
323,2020-11-29,15372,Northwest,SO48285,1,1.0000,782.9900
383,2020-11-30,14285,Southwest,SO48403,1,1.0000,1000.4375
377,2020-11-30,13730,Northwest,SO48404,1,1.0000,2181.5625
